"Province_State" "Country_Region" "Confirmed" "Deaths"
"Alabama" "US" 3383 90
"Alabama" "US" 5016 127
"Alabama" "US" 18390 304
"Alabama" "US" 72665 1340
"Alabama" "US" 3320 64
"Alabama" "US" 34130 740
"Alabama" "US" 21037 378
"Alabama" "US" 0 0
"Alabama" "US" 1392 40
"Alabama" "US" 3173 84
"Alabama" "US" 4799 106
"Alabama" "US" 3302 64
"Alabama" "US" 6376 59
"Alabama" "US" 37685 350
"Alabama" "US" 16091 339
"Alabama" "US" 1333 38
"Alabama" "US" 13870 283
"Alabama" "US" 7103 198
"Alabama" "US" 35147 613
"Alabama" "US" 0 0
"Alabama" "US" 11255 370
"Alabama" "US" 2516 51
"Alabama" "US" 1691 39
"Alabama" "US" 4538 103
"Alaska" "US" 435 3
"Alaska" "US" 931 1
"Alaska" "US" 56089 333
"Alaska" "US" 5888 27
"Alaska" "US" 0 0
"Alaska" "US" 480 0
"Alaska" "US" 1134 7
"Alaska" "US" 563 1
"Alaska" "US" 269 1
"Alaska" "US" 875 5
"Alaska" "US" 15472 87
"Alaska" "US" 230 0
"Alaska" "US" 3838 11
"Alaska" "US" 10826 57
"Alaska" "US" 1718 10
"Alaska" "US" 2546 8
"Alaska" "US" 2062 8
"Alaska" "US" 21660 109
"Alaska" "US" 1426 1
"Alaska" "US" 2639 6
"Alaska" "US" 1720 7
"Alaska" "US" 302 3
"Alaska" "US" 505 6
"Alaska" "US" 1190 5
"Alaska" "US" 81 0
"Alaska" "US" 1201 10
"Alaska" "US" 518 1
"Alaska" "US" 0 0
"Alaska" "US" 152 0
"Alaska" "US" 255 2
"Alaska" "US" 691 5
"American Samoa" "US" 4 0
"Arizona" "US" 14086 486
"Arizona" "US" 15556 342
"Arizona" "US" 22782 360
"Arizona" "US" 9629 261
"Arizona" "US" 7521 117
"Arizona" "US" 1090 16
"Arizona" "US" 3158 98
"Arizona" "US" 729597 12092
"Arizona" "US" 33008 980
"Arizona" "US" 21146 625
"Arizona" "US" 0 0
"Arizona" "US" 141921 2726
"Arizona" "US" 72609 1076
"Arizona" "US" 8993 189
"Arizona" "US" 0 0
"Arizona" "US" 27958 687
"Arizona" "US" 41378 908
"Arkansas" "US" 3482 59
"Arkansas" "US" 3165 48
"Arkansas" "US" 5825 177
"Arkansas" "US" 42029 601
"Arkansas" "US" 6218 126
"Arkansas" "US" 1957 41
"Arkansas" "US" 592 8
"Arkansas" "US" 4295 74
"Arkansas" "US" 2016 44
"Arkansas" "US" 3236 55
"Arkansas" "US" 2708 70
"Arkansas" "US" 3717 91
"Arkansas" "US" 1423 32
"Arkansas" "US" 3379 72
"Arkansas" "US" 3157 43
"Arkansas" "US" 21481 244
"Arkansas" "US" 10710 172
"Arkansas" "US" 8768 170
"Arkansas" "US" 2963 64
"Arkansas" "US" 1137 19
"Arkansas" "US" 1899 32
"Arkansas" "US" 2876 54
"Arkansas" "US" 19519 222
"Arkansas" "US" 2722 52
"Arkansas" "US" 1698 62
"Arkansas" "US" 15949 390
"Arkansas" "US" 2873 48
"Arkansas" "US" 10036 122
"Arkansas" "US" 2940 38
"Arkansas" "US" 7608 105
"Arkansas" "US" 2426 35
"Arkansas" "US" 6335 158
"Arkansas" "US" 2524 55
"Arkansas" "US" 4267 42
"Arkansas" "US" 12314 226
"Arkansas" "US" 4594 57
"Arkansas" "US" 844 27
"Arkansas" "US" 3269 56
"Arkansas" "US" 2097 48
"Arkansas" "US" 3646 57
"Arkansas" "US" 2025 73
"Arkansas" "US" 3617 45
"Arkansas" "US" 11932 175
"Arkansas" "US" 2473 38
"Arkansas" "US" 2131 57
"Arkansas" "US" 6460 116
"Arkansas" "US" 8294 138
"Arkansas" "US" 1192 24
"Arkansas" "US" 1128 44
"Arkansas" "US" 1368 38
"Arkansas" "US" 1170 37
"Arkansas" "US" 3400 83
"Arkansas" "US" 1511 21
"Arkansas" "US" 3189 76
"Arkansas" "US" 1706 35
"Arkansas" "US" 4908 99
"Arkansas" "US" 2979 109
"Arkansas" "US" 11942 156
"Arkansas" "US" 1278 29
"Arkansas" "US" 58651 905
"Arkansas" "US" 3323 57
"Arkansas" "US" 18488 242
"Arkansas" "US" 1719 29
"Arkansas" "US" 1246 24
"Arkansas" "US" 22321 377
"Arkansas" "US" 3881 50
"Arkansas" "US" 2864 68
"Arkansas" "US" 4807 67
"Arkansas" "US" 1717 42
"Arkansas" "US" 5140 0
"Arkansas" "US" 5763 138
"Arkansas" "US" 2179 42
"Arkansas" "US" 44479 480
"Arkansas" "US" 13194 194
"Arkansas" "US" 1093 24
"Arkansas" "US" 4646 78
"California" "US" 120692 1415
"California" "US" 105 0
"California" "US" 5473 64
"California" "US" 23818 273
"California" "US" 3914 81
"California" "US" 3076 18
"California" "US" 100018 1008
"California" "US" 3587 42
"California" "US" 17207 149
"California" "US" 146318 2094
"California" "US" 4384 33
"California" "US" 9269 109
"California" "US" 36071 766
"California" "US" 2142 41
"California" "US" 147294 1652
"California" "US" 32938 325
"California" "US" 6631 105
"California" "US" 7587 47
"California" "US" 1485105 26549
"California" "US" 23955 285
"California" "US" 17706 244
"California" "US" 1339 16
"California" "US" 7667 87
"California" "US" 42422 581
"California" "US" 689 5
"California" "US" 1672 3
"California" "US" 50911 586
"California" "US" 12898 100
"California" "US" 9167 90
"California" "US" 325123 5578
"California" "US" 0 0
"California" "US" 39435 429
"California" "US" 1660 7
"California" "US" 371670 5041
"California" "US" 159636 2313
"California" "US" 7449 72
"California" "US" 358677 5720
"California" "US" 367857 4183
"California" "US" 54440 649
"California" "US" 102776 1721
"California" "US" 29973 333
"California" "US" 54168 623
"California" "US" 45223 523
"California" "US" 145543 1897
"California" "US" 21034 221
"California" "US" 23924 352
"California" "US" 188 0
"California" "US" 4512 46
"California" "US" 46063 341
"California" "US" 40997 404
"California" "US" 86299 1335
"California" "US" 13937 175
"California" "US" 9534 110
"California" "US" 880 11
"California" "US" 80375 978
"California" "US" 6917 90
"California" "US" 146 0
"California" "US" 101038 1167
"California" "US" 20397 248
"California" "US" 10115 82
"Colorado" "US" 75476 836
"Colorado" "US" 2440 44
"Colorado" "US" 79352 844
"Colorado" "US" 1489 4
"Colorado" "US" 442 5
"Colorado" "US" 1725 27
"Colorado" "US" 30638 256
"Colorado" "US" 6658 81
"Colorado" "US" 2275 30
"Colorado" "US" 184 7
"Colorado" "US" 774 5
"Colorado" "US" 998 34
"Colorado" "US" 384 10
"Colorado" "US" 2382 23
"Colorado" "US" 372 7
"Colorado" "US" 3979 83
"Colorado" "US" 91248 935
"Colorado" "US" 237 3
"Colorado" "US" 40267 301
"Colorado" "US" 8356 31
"Colorado" "US" 100825 1095
"Colorado" "US" 2720 24
"Colorado" "US" 8489 89
"Colorado" "US" 7913 60
"Colorado" "US" 438 3
"Colorado" "US" 2156 16
"Colorado" "US" 1827 12
"Colorado" "US" 58 0
"Colorado" "US" 647 19
"Colorado" "US" 114 0
"Colorado" "US" 63047 912
"Colorado" "US" 215 4
"Colorado" "US" 986 18
"Colorado" "US" 5804 52
"Colorado" "US" 1029 1
"Colorado" "US" 38986 306
"Colorado" "US" 1822 22
"Colorado" "US" 1317 8
"Colorado" "US" 4705 82
"Colorado" "US" 23911 327
"Colorado" "US" 129 1
"Colorado" "US" 1967 42
"Colorado" "US" 3181 37
"Colorado" "US" 5432 84
"Colorado" "US" 3427 99
"Colorado" "US" 2667 81
"Colorado" "US" 450 5
"Colorado" "US" 0 0
"Colorado" "US" 1416 9
"Colorado" "US" 524 14
"Colorado" "US" 3128 5
"Colorado" "US" 1653 30
"Colorado" "US" 25140 487
"Colorado" "US" 1006 8
"Colorado" "US" 1505 22
"Colorado" "US" 3356 23
"Colorado" "US" 681 8
"Colorado" "US" 95 1
"Colorado" "US" 1171 4
"Colorado" "US" 323 4
"Colorado" "US" 4774 11
"Colorado" "US" 2848 29
"Colorado" "US" 100 0
"Colorado" "US" 666 19
"Colorado" "US" 46400 451
"Colorado" "US" 1234 18
"Connecticut" "US" 112345 2305
"Connecticut" "US" 98384 2581
"Connecticut" "US" 17087 326
"Connecticut" "US" 14887 395
"Connecticut" "US" 105271 2231
"Connecticut" "US" 27428 493
"Connecticut" "US" 11339 198
"Connecticut" "US" 1346 5
"Connecticut" "US" 13292 218
"Delaware" "US" 25829 440
"Delaware" "US" 81267 1007
"Delaware" "US" 35198 621
"Delaware" "US" 413 0
"Diamond Princess" "US" 49 0
"District of Columbia" "US" 63879 1186
"Florida" "US" 39676 285
"Florida" "US" 5989 62
"Florida" "US" 32518 394
"Florida" "US" 5340 58
"Florida" "US" 81174 914
"Florida" "US" 358582 3079
"Florida" "US" 3007 45
"Florida" "US" 23353 437
"Florida" "US" 20427 463
"Florida" "US" 33791 352
"Florida" "US" 58000 551
"Florida" "US" 14889 170
"Florida" "US" 6898 97
"Florida" "US" 2950 24
"Florida" "US" 165744 1483
"Florida" "US" 57196 706
"Florida" "US" 14410 114
"Florida" "US" 2262 20
"Florida" "US" 8636 99
"Florida" "US" 3146 44
"Florida" "US" 1438 19
"Florida" "US" 2991 45
"Florida" "US" 2746 25
"Florida" "US" 6069 45
"Florida" "US" 7964 87
"Florida" "US" 28582 482
"Florida" "US" 15980 366
"Florida" "US" 241798 1832
"Florida" "US" 3870 49
"Florida" "US" 22196 306
"Florida" "US" 10143 158
"Florida" "US" 2482 28
"Florida" "US" 2208 26
"Florida" "US" 54693 663
"Florida" "US" 126751 1009
"Florida" "US" 51393 332
"Florida" "US" 6966 56
"Florida" "US" 1824 16
"Florida" "US" 3613 45
"Florida" "US" 65499 689
"Florida" "US" 56730 996
"Florida" "US" 20302 335
"Florida" "US" 676943 6472
"Florida" "US" 10853 52
"Florida" "US" 15448 127
"Florida" "US" 34527 367
"Florida" "US" 7436 89
"Florida" "US" 229561 1310
"Florida" "US" 72111 529
"Florida" "US" 226868 2883
"Florida" "US" 79268 802
"Florida" "US" 135998 1671
"Florida" "US" 128509 1387
"Florida" "US" 12775 160
"Florida" "US" 32571 291
"Florida" "US" 56670 844
"Florida" "US" 62100 516
"Florida" "US" 40812 221
"Florida" "US" 47837 657
"Florida" "US" 14562 284
"Florida" "US" 9204 140
"Florida" "US" 4587 48
"Florida" "US" 2961 21960
"Florida" "US" 3058 74
"Florida" "US" 76034 846
"Florida" "US" 6389 56
"Florida" "US" 12790 89
"Florida" "US" 4563 52
"Georgia" "US" 3489 103
"Georgia" "US" 1570 35
"Georgia" "US" 2539 61
"Georgia" "US" 367 14
"Georgia" "US" 6652 186
"Georgia" "US" 2717 61
"Georgia" "US" 14668 193
"Georgia" "US" 20346 338
"Georgia" "US" 3201 101
"Georgia" "US" 3468 65
"Georgia" "US" 25392 620
"Georgia" "US" 2297 74
"Georgia" "US" 3111 85
"Georgia" "US" 2405 69
"Georgia" "US" 6246 66
"Georgia" "US" 11134 197
"Georgia" "US" 3721 83
"Georgia" "US" 4656 113
"Georgia" "US" 832 21
"Georgia" "US" 7883 93
"Georgia" "US" 1559 87
"Georgia" "US" 16332 305
"Georgia" "US" 9448 106
"Georgia" "US" 2248 54
"Georgia" "US" 38397 682
"Georgia" "US" 5906 19
"Georgia" "US" 4546 103
"Georgia" "US" 43240 447
"Georgia" "US" 19986 177
"Georgia" "US" 312 4
"Georgia" "US" 39138 708
"Georgia" "US" 1487 35
"Georgia" "US" 108843 1374
"Georgia" "US" 7834 223
"Georgia" "US" 7417 180
"Georgia" "US" 24772 293
"Georgia" "US" 3588 61
"Georgia" "US" 20753 357
"Georgia" "US" 1127 43
"Georgia" "US" 3132 108
"Georgia" "US" 2140 20
"Georgia" "US" 4631 68
"Georgia" "US" 91179 1310
"Georgia" "US" 4743 97
"Georgia" "US" 3585 126
"Georgia" "US" 1640 59
"Georgia" "US" 12378 408
"Georgia" "US" 22201 287
"Georgia" "US" 1866 57
"Georgia" "US" 715 11
"Georgia" "US" 8776 162
"Georgia" "US" 3231 85
"Georgia" "US" 4413 127
"Georgia" "US" 1615 52
"Georgia" "US" 3747 104
"Georgia" "US" 13110 232
"Georgia" "US" 18247 367
"Georgia" "US" 33720 269
"Georgia" "US" 3919 82
"Georgia" "US" 131559 1755
"Georgia" "US" 4648 133
"Georgia" "US" 413 20
"Georgia" "US" 15294 336
"Georgia" "US" 11241 193
"Georgia" "US" 3606 88
"Georgia" "US" 2700 70
"Georgia" "US" 132737 1446
"Georgia" "US" 7335 200
"Georgia" "US" 37848 634
"Georgia" "US" 1121 80
"Georgia" "US" 3794 117
"Georgia" "US" 3743 86
"Georgia" "US" 3502 66
"Georgia" "US" 1468 37
"Georgia" "US" 37975 495
"Georgia" "US" 24904 377
"Georgia" "US" 1422 39
"Georgia" "US" 14709 208
"Georgia" "US" 2132 58
"Georgia" "US" 2946 57
"Georgia" "US" 2670 86
"Georgia" "US" 1184 56
"Georgia" "US" 1549 61
"Georgia" "US" 3423 92
"Georgia" "US" 3399 89
"Georgia" "US" 1466 16
"Georgia" "US" 9066 238
"Georgia" "US" 4676 79
"Georgia" "US" 7489 111
"Georgia" "US" 1180 33
"Georgia" "US" 1741 25
"Georgia" "US" 21155 308
"Georgia" "US" 4759 103
"Georgia" "US" 1320 42
"Georgia" "US" 4952 74
"Georgia" "US" 962 39
"Georgia" "US" 3503 75
"Georgia" "US" 1700 31
"Georgia" "US" 2954 111
"Georgia" "US" 1207 22
"Georgia" "US" 3357 100
"Georgia" "US" 4151 147
"Georgia" "US" 1516 40
"Georgia" "US" 3198 41
"Georgia" "US" 7491 134
"Georgia" "US" 23971 627
"Georgia" "US" 16227 341
"Georgia" "US" 5656 81
"Georgia" "US" 2165 38
"Georgia" "US" 42915 1012
"Georgia" "US" 25058 328
"Georgia" "US" 4066 98
"Georgia" "US" 5524 114
"Georgia" "US" 4242 102
"Georgia" "US" 3789 69
"Georgia" "US" 8442 152
"Georgia" "US" 1509 60
"Georgia" "US" 3216 81
"Georgia" "US" 253 4
"Georgia" "US" 2511 63
"Georgia" "US" 999 42
"Georgia" "US" 34917 689
"Georgia" "US" 11352 236
"Georgia" "US" 648 7
"Georgia" "US" 1787 58
"Georgia" "US" 1508 25
"Georgia" "US" 10286 298
"Georgia" "US" 4738 107
"Georgia" "US" 1514 28
"Georgia" "US" 4146 131
"Georgia" "US" 730 26
"Georgia" "US" 168 3
"Georgia" "US" 3794 106
"Georgia" "US" 1266 37
"Georgia" "US" 2241 70
"Georgia" "US" 1226 56
"Georgia" "US" 7664 178
"Georgia" "US" 8294 175
"Georgia" "US" 5431 168
"Georgia" "US" 1761 81
"Georgia" "US" 1238 49
"Georgia" "US" 10801 307
"Georgia" "US" 1694 48
"Georgia" "US" 1080 59
"Georgia" "US" 4733 8
"Georgia" "US" 3522 123
"Georgia" "US" 5400 172
"Georgia" "US" 11126 144
"Georgia" "US" 14933 341
"Georgia" "US" 7323 244
"Georgia" "US" 762 24
"Georgia" "US" 3209 118
"Georgia" "US" 5800 169
"Georgia" "US" 263 6
"Georgia" "US" 960 33
"Georgia" "US" 4786 126
"Georgia" "US" 22548 335
"Georgia" "US" 1273 57
"Georgia" "US" 1542 35
"Georgia" "US" 1496 43
"Georgia" "US" 3054 90
"Grand Princess" "US" 103 3
"Guam" "US" 17823 230
"Hawaii" "US" 10933 112
"Hawaii" "US" 57548 668
"Hawaii" "US" 2554 9
"Hawaii" "US" 9841 94
"Hawaii" "US" 2646 5
"Hawaii" "US" 0 0
"Idaho" "US" 80154 763
"Idaho" "US" 521 12
"Idaho" "US" 13248 178
"Idaho" "US" 682 13
"Idaho" "US" 1156 23
"Idaho" "US" 6731 116
"Idaho" "US" 3006 26
"Idaho" "US" 772 9
"Idaho" "US" 5549 94
"Idaho" "US" 19800 213
"Idaho" "US" 1493 31
"Idaho" "US" 347 4
"Idaho" "US" 106 1
"Idaho" "US" 41567 499
"Idaho" "US" 991 19
"Idaho" "US" 3826 36
"Idaho" "US" 78 0
"Idaho" "US" 1609 25
"Idaho" "US" 369 6
"Idaho" "US" 4078 43
"Idaho" "US" 1570 23
"Idaho" "US" 1484 16
"Idaho" "US" 2776 59
"Idaho" "US" 2257 40
"Idaho" "US" 2083 34
"Idaho" "US" 4075 43
"Idaho" "US" 4235 51
"Idaho" "US" 28565 384
"Idaho" "US" 4512 33
"Idaho" "US" 830 18
"Idaho" "US" 759 20
"Idaho" "US" 678 12
"Idaho" "US" 8589 38
"Idaho" "US" 3121 45
"Idaho" "US" 6094 94
"Idaho" "US" 534 8
"Idaho" "US" 1627 39
"Idaho" "US" 4065 61
"Idaho" "US" 1032 14
"Idaho" "US" 1964 59
"Idaho" "US" 1634 5
"Idaho" "US" 15799 210
"Idaho" "US" 2 0
"Idaho" "US" 1465 10
"Idaho" "US" 1846 46
"Illinois" "US" 13244 153
"Illinois" "US" 745 12
"Illinois" "US" 2581 25
"Illinois" "US" 7991 83
"Illinois" "US" 1071 10
"Illinois" "US" 4462 91
"Illinois" "US" 695 2
"Illinois" "US" 2376 38
"Illinois" "US" 2669 31
"Illinois" "US" 27178 198
"Illinois" "US" 5383 82
"Illinois" "US" 2680 40
"Illinois" "US" 2611 54
"Illinois" "US" 7149 102
"Illinois" "US" 7973 128
"Illinois" "US" 638883 11249
"Illinois" "US" 3353 30
"Illinois" "US" 1907 26
"Illinois" "US" 2081 30
"Illinois" "US" 12252 134
"Illinois" "US" 3304 37
"Illinois" "US" 109167 1385
"Illinois" "US" 2618 49
"Illinois" "US" 1042 18
"Illinois" "US" 6678 100
"Illinois" "US" 4346 64
"Illinois" "US" 2474 59
"Illinois" "US" 7356 115
"Illinois" "US" 5303 77
"Illinois" "US" 795 9
"Illinois" "US" 2060 40
"Illinois" "US" 7441 86
"Illinois" "US" 1347 22
"Illinois" "US" 2751 35
"Illinois" "US" 615 16
"Illinois" "US" 713 14
"Illinois" "US" 6680 77
"Illinois" "US" 4255 77
"Illinois" "US" 8126 95
"Illinois" "US" 1621 21
"Illinois" "US" 6604 143
"Illinois" "US" 3385 53
"Illinois" "US" 2184 29
"Illinois" "US" 2317 32
"Illinois" "US" 68883 880
"Illinois" "US" 18036 251
"Illinois" "US" 16359 115
"Illinois" "US" 7362 169
"Illinois" "US" 15119 287
"Illinois" "US" 80675 1092
"Illinois" "US" 3368 33
"Illinois" "US" 4810 62
"Illinois" "US" 6012 98
"Illinois" "US" 4973 75
"Illinois" "US" 15402 252
"Illinois" "US" 7035 107
"Illinois" "US" 40309 602
"Illinois" "US" 6966 144
"Illinois" "US" 1423 21
"Illinois" "US" 2147 53
"Illinois" "US" 2181 51
"Illinois" "US" 3784 61
"Illinois" "US" 35095 334
"Illinois" "US" 23203 220
"Illinois" "US" 1729 13
"Illinois" "US" 2064 37
"Illinois" "US" 5278 104
"Illinois" "US" 4957 83
"Illinois" "US" 5115 100
"Illinois" "US" 2387 33
"Illinois" "US" 7632 90
"Illinois" "US" 19 0
"Illinois" "US" 27067 370
"Illinois" "US" 4359 75
"Illinois" "US" 2041 14
"Illinois" "US" 2664 58
"Illinois" "US" 559 6
"Illinois" "US" 1052 12
"Illinois" "US" 568 4
"Illinois" "US" 5578 101
"Illinois" "US" 2813 57
"Illinois" "US" 18988 364
"Illinois" "US" 4381 69
"Illinois" "US" 25919 287
"Illinois" "US" 1102 10
"Illinois" "US" 714 6
"Illinois" "US" 3525 49
"Illinois" "US" 36434 602
"Illinois" "US" 821 28
"Illinois" "US" 5923 94
"Illinois" "US" 20751 333
"Illinois" "US" 122 2433
"Illinois" "US" 3094 48
"Illinois" "US" 14564 202
"Illinois" "US" 2179 19
"Illinois" "US" 2458 66
"Illinois" "US" 2135 28
"Illinois" "US" 3078 63
"Illinois" "US" 2814 33
"Illinois" "US" 8351 184
"Illinois" "US" 91970 1133
"Illinois" "US" 12126 176
"Illinois" "US" 41507 561
"Illinois" "US" 5815 92
"Indiana" "US" 4848 76
"Indiana" "US" 58341 804
"Indiana" "US" 11712 180
"Indiana" "US" 1514 17
"Indiana" "US" 1951 43
"Indiana" "US" 8976 116
"Indiana" "US" 1475 47
"Indiana" "US" 2625 34
"Indiana" "US" 7569 123
"Indiana" "US" 18640 254
"Indiana" "US" 4277 60
"Indiana" "US" 5797 72
"Indiana" "US" 1602 26
"Indiana" "US" 4692 115
"Indiana" "US" 6375 102
"Indiana" "US" 8247 93
"Indiana" "US" 4182 105
"Indiana" "US" 15135 264
"Indiana" "US" 8291 132
"Indiana" "US" 36101 512
"Indiana" "US" 4075 87
"Indiana" "US" 11149 216
"Indiana" "US" 3370 60
"Indiana" "US" 2667 43
"Indiana" "US" 3158 68
"Indiana" "US" 6621 115
"Indiana" "US" 10159 220
"Indiana" "US" 4284 96
"Indiana" "US" 46545 468
"Indiana" "US" 11788 177
"Indiana" "US" 6532 93
"Indiana" "US" 23977 362
"Indiana" "US" 8265 155
"Indiana" "US" 14839 292
"Indiana" "US" 6456 100
"Indiana" "US" 7019 90
"Indiana" "US" 5376 81
"Indiana" "US" 2864 46
"Indiana" "US" 5139 97
"Indiana" "US" 3907 63
"Indiana" "US" 25224 447
"Indiana" "US" 6429 107
"Indiana" "US" 12433 149
"Indiana" "US" 3627 79
"Indiana" "US" 15249 252
"Indiana" "US" 66726 1170
"Indiana" "US" 7494 172
"Indiana" "US" 18848 412
"Indiana" "US" 136068 2133
"Indiana" "US" 7995 135
"Indiana" "US" 1398 19
"Indiana" "US" 5962 98
"Indiana" "US" 15340 199
"Indiana" "US" 6304 112
"Indiana" "US" 9512 178
"Indiana" "US" 1604 48
"Indiana" "US" 8075 106
"Indiana" "US" 850 13
"Indiana" "US" 2955 64
"Indiana" "US" 3162 71
"Indiana" "US" 2324 29
"Indiana" "US" 2658 52
"Indiana" "US" 2297 44
"Indiana" "US" 23018 367
"Indiana" "US" 3779 44
"Indiana" "US" 1847 57
"Indiana" "US" 5848 79
"Indiana" "US" 3481 99
"Indiana" "US" 5025 87
"Indiana" "US" 2644 32
"Indiana" "US" 4405 76
"Indiana" "US" 7236 117
"Indiana" "US" 3412 43
"Indiana" "US" 44627 619
"Indiana" "US" 3198 71
"Indiana" "US" 5686 77
"Indiana" "US" 3312 52
"Indiana" "US" 1356 11
"Indiana" "US" 28053 261
"Indiana" "US" 2293 59
"Indiana" "US" 0 545
"Indiana" "US" 1073 16
"Indiana" "US" 32358 482
"Indiana" "US" 2605 54
"Indiana" "US" 17562 304
"Indiana" "US" 5372 104
"Indiana" "US" 1214 16
"Indiana" "US" 11314 188
"Indiana" "US" 3605 51
"Indiana" "US" 11036 254
"Indiana" "US" 4263 88
"Indiana" "US" 4213 65
"Indiana" "US" 5697 56
"Iowa" "US" 1053 35
"Iowa" "US" 509 5
"Iowa" "US" 1947 53
"Iowa" "US" 1808 50
"Iowa" "US" 668 14
"Iowa" "US" 3592 57
"Iowa" "US" 20335 358
"Iowa" "US" 3509 37
"Iowa" "US" 3571 68
"Iowa" "US" 2790 39
"Iowa" "US" 4917 46
"Iowa" "US" 2066 38
"Iowa" "US" 1861 16
"Iowa" "US" 3463 53
"Iowa" "US" 2015 57
"Iowa" "US" 2495 26
"Iowa" "US" 6951 110
"Iowa" "US" 1938 44
"Iowa" "US" 1593 18
"Iowa" "US" 1413 28
"Iowa" "US" 2791 33
"Iowa" "US" 2145 58
"Iowa" "US" 6929 101
"Iowa" "US" 3393 47
"Iowa" "US" 14109 108
"Iowa" "US" 1152 25
"Iowa" "US" 826 12
"Iowa" "US" 2585 46
"Iowa" "US" 6675 94
"Iowa" "US" 3010 52
"Iowa" "US" 15834 229
"Iowa" "US" 1671 46
"Iowa" "US" 2606 49
"Iowa" "US" 2218 45
"Iowa" "US" 1646 28
"Iowa" "US" 861 11
"Iowa" "US" 1163 15
"Iowa" "US" 1685 37
"Iowa" "US" 1554 34
"Iowa" "US" 2339 54
"Iowa" "US" 1876 39
"Iowa" "US" 2702 49
"Iowa" "US" 2177 77
"Iowa" "US" 3898 47
"Iowa" "US" 1282 22
"Iowa" "US" 1677 27
"Iowa" "US" 1186 41
"Iowa" "US" 2080 29
"Iowa" "US" 2735 46
"Iowa" "US" 5782 79
"Iowa" "US" 2010 40
"Iowa" "US" 17988 100
"Iowa" "US" 3708 61
"Iowa" "US" 1396 35
"Iowa" "US" 2718 73
"Iowa" "US" 5656 89
"Iowa" "US" 29194 394
"Iowa" "US" 1710 52
"Iowa" "US" 1137 24
"Iowa" "US" 1929 41
"Iowa" "US" 2169 25
"Iowa" "US" 3228 56
"Iowa" "US" 5081 91
"Iowa" "US" 6418 85
"Iowa" "US" 1999 29
"Iowa" "US" 1640 43
"Iowa" "US" 1087 38
"Iowa" "US" 1343 35
"Iowa" "US" 1423 42
"Iowa" "US" 6352 113
"Iowa" "US" 2275 63
"Iowa" "US" 940 17
"Iowa" "US" 2493 28
"Iowa" "US" 1420 32
"Iowa" "US" 4634 87
"Iowa" "US" 1114 23
"Iowa" "US" 74657 729
"Iowa" "US" 14276 200
"Iowa" "US" 2117 41
"Iowa" "US" 677 27
"Iowa" "US" 1579 24
"Iowa" "US" 24733 274
"Iowa" "US" 1784 39
"Iowa" "US" 5656 76
"Iowa" "US" 12885 51
"Iowa" "US" 2649 76
"Iowa" "US" 797 13
"Iowa" "US" 38 0
"Iowa" "US" 1626 37
"Iowa" "US" 842 21
"Iowa" "US" 5936 137
"Iowa" "US" 7742 96
"Iowa" "US" 3668 56
"Iowa" "US" 748 24
"Iowa" "US" 6950 111
"Iowa" "US" 1866 33
"Iowa" "US" 2333 38
"Iowa" "US" 19207 244
"Iowa" "US" 1081 8
"Iowa" "US" 2436 45
"Kansas" "US" 1885 25
"Kansas" "US" 1099 21
"Kansas" "US" 2395 24
"Kansas" "US" 496 7
"Kansas" "US" 3872 57
"Kansas" "US" 2446 42
"Kansas" "US" 1539 40
"Kansas" "US" 10892 126
"Kansas" "US" 353 4
"Kansas" "US" 501 9
"Kansas" "US" 3636 77
"Kansas" "US" 431 13
"Kansas" "US" 321 7
"Kansas" "US" 1240 31
"Kansas" "US" 1338 28
"Kansas" "US" 1172 26
"Kansas" "US" 281 12
"Kansas" "US" 5590 127
"Kansas" "US" 6705 103
"Kansas" "US" 354 13
"Kansas" "US" 2893 61
"Kansas" "US" 1369 28
"Kansas" "US" 12437 102
"Kansas" "US" 355 13
"Kansas" "US" 291 6
"Kansas" "US" 4534 76
"Kansas" "US" 1391 28
"Kansas" "US" 7477 85
"Kansas" "US" 7120 91
"Kansas" "US" 3755 58
"Kansas" "US" 4745 54
"Kansas" "US" 472 22
"Kansas" "US" 321 11
"Kansas" "US" 1239 27
"Kansas" "US" 853 16
"Kansas" "US" 154 2
"Kansas" "US" 971 14
"Kansas" "US" 272 1
"Kansas" "US" 911 19
"Kansas" "US" 5032 80
"Kansas" "US" 556 8
"Kansas" "US" 234 10
"Kansas" "US" 1987 19
"Kansas" "US" 2581 47
"Kansas" "US" 407 8
"Kansas" "US" 77583 921
"Kansas" "US" 767 12
"Kansas" "US" 1161 20
"Kansas" "US" 375 5
"Kansas" "US" 3503 60
"Kansas" "US" 169 7
"Kansas" "US" 10309 125
"Kansas" "US" 354 5
"Kansas" "US" 1592 15
"Kansas" "US" 415 9
"Kansas" "US" 5435 92
"Kansas" "US" 1617 30
"Kansas" "US" 1451 28
"Kansas" "US" 4430 94
"Kansas" "US" 688 14
"Kansas" "US" 4331 59
"Kansas" "US" 771 16
"Kansas" "US" 5353 110
"Kansas" "US" 767 23
"Kansas" "US" 372 9
"Kansas" "US" 1906 56
"Kansas" "US" 2568 50
"Kansas" "US" 490 17
"Kansas" "US" 1410 30
"Kansas" "US" 1975 35
"Kansas" "US" 414 14
"Kansas" "US" 721 14
"Kansas" "US" 0 0
"Kansas" "US" 1468 15
"Kansas" "US" 882 26
"Kansas" "US" 2791 42
"Kansas" "US" 1217 26
"Kansas" "US" 420 7
